shapeA|shapeB|x_f|y_f|k_f|time_taken
(3000, 784)|(784, 256)|15|2|3|0.19670987129211426
(3000, 784)|(784, 256)|15|2|4|0.25513315200805664
(3000, 784)|(784, 256)|15|2|5|0.29892897605895996
(3000, 784)|(784, 256)|15|2|6|0.1902759075164795
(3000, 784)|(784, 256)|15|2|7|0.30379295349121094
(3000, 784)|(784, 256)|15|2|8|0.2511460781097412
(3000, 784)|(784, 256)|15|2|9|0.2341933250427246
(3000, 784)|(784, 256)|15|2|10|0.286945104598999
(3000, 784)|(784, 256)|15|2|11|0.27773022651672363
(3000, 784)|(784, 256)|15|2|12|0.265333890914917
(3000, 784)|(784, 256)|15|2|13|0.25011491775512695
(3000, 784)|(784, 256)|15|2|14|0.22644400596618652
(3000, 784)|(784, 256)|15|2|15|0.2532539367675781
(3000, 784)|(784, 256)|15|2|16|0.25739526748657227
(3000, 784)|(784, 256)|15|3|4|0.12255096435546875
(3000, 784)|(784, 256)|15|3|5|0.26036930084228516
(3000, 784)|(784, 256)|15|3|6|0.2242588996887207
(3000, 784)|(784, 256)|15|3|7|0.2687699794769287
(3000, 784)|(784, 256)|15|3|8|0.2744631767272949
(3000, 784)|(784, 256)|15|3|9|0.248823881149292
(3000, 784)|(784, 256)|15|3|10|0.23699522018432617
(3000, 784)|(784, 256)|15|3|11|0.21363115310668945
(3000, 784)|(784, 256)|15|3|12|0.20450496673583984
(3000, 784)|(784, 256)|15|3|13|0.24953031539916992
(3000, 784)|(784, 256)|15|3|14|0.3036818504333496
(3000, 784)|(784, 256)|15|3|15|0.19602513313293457
(3000, 784)|(784, 256)|15|3|16|0.29558706283569336
(3000, 784)|(784, 256)|15|4|5|0.26203393936157227
(3000, 784)|(784, 256)|15|4|6|0.25003790855407715
(3000, 784)|(784, 256)|15|4|7|0.19627690315246582
(3000, 784)|(784, 256)|15|4|8|0.2389390468597412
(3000, 784)|(784, 256)|15|4|9|0.22454094886779785
(3000, 784)|(784, 256)|15|4|10|0.29943323135375977
(3000, 784)|(784, 256)|15|4|11|0.25685811042785645
(3000, 784)|(784, 256)|15|4|12|0.24950599670410156
(3000, 784)|(784, 256)|15|4|13|0.22748112678527832
(3000, 784)|(784, 256)|15|4|14|0.30647873878479004
(3000, 784)|(784, 256)|15|4|15|0.16397309303283691
(3000, 784)|(784, 256)|15|4|16|0.2196197509765625
(3000, 784)|(784, 256)|15|5|6|0.24207806587219238
(3000, 784)|(784, 256)|15|5|7|0.2269761562347412
(3000, 784)|(784, 256)|15|5|8|0.2867138385772705
(3000, 784)|(784, 256)|15|5|9|0.24271488189697266
(3000, 784)|(784, 256)|15|5|10|0.2927820682525635
(3000, 784)|(784, 256)|15|5|11|0.31746673583984375
(3000, 784)|(784, 256)|15|5|12|0.24281716346740723
(3000, 784)|(784, 256)|15|5|13|0.22229409217834473
(3000, 784)|(784, 256)|15|5|14|0.20052194595336914
(3000, 784)|(784, 256)|15|5|15|0.193497896194458
(3000, 784)|(784, 256)|15|5|16|0.244675874710083
(3000, 784)|(784, 256)|15|6|7|0.2006821632385254
(3000, 784)|(784, 256)|15|6|8|0.3042609691619873
(3000, 784)|(784, 256)|15|6|9|0.25613975524902344
(3000, 784)|(784, 256)|15|6|10|0.25490808486938477
(3000, 784)|(784, 256)|15|6|11|0.24383807182312012
(3000, 784)|(784, 256)|15|6|12|0.327023983001709
(3000, 784)|(784, 256)|15|6|13|0.231842041015625
(3000, 784)|(784, 256)|15|6|14|0.23881292343139648
(3000, 784)|(784, 256)|15|6|15|0.29326391220092773
(3000, 784)|(784, 256)|15|6|16|0.2012500762939453
(3000, 784)|(784, 256)|15|7|8|0.3180389404296875
(3000, 784)|(784, 256)|15|7|9|0.27352213859558105
(3000, 784)|(784, 256)|15|7|10|0.23116397857666016
(3000, 784)|(784, 256)|15|7|11|0.24248719215393066
(3000, 784)|(784, 256)|15|7|12|0.12695980072021484
(3000, 784)|(784, 256)|15|7|13|0.42300915718078613
(3000, 784)|(784, 256)|15|7|14|0.32829713821411133
(3000, 784)|(784, 256)|15|7|15|0.2847449779510498
(3000, 784)|(784, 256)|15|7|16|0.2876760959625244
(3000, 784)|(784, 256)|15|8|9|0.2958221435546875
(3000, 784)|(784, 256)|15|8|10|0.26555919647216797
(3000, 784)|(784, 256)|15|8|11|0.20938992500305176
(3000, 784)|(784, 256)|15|8|12|0.2823009490966797
(3000, 784)|(784, 256)|15|8|13|0.21707916259765625
(3000, 784)|(784, 256)|15|8|14|0.3332521915435791
(3000, 784)|(784, 256)|15|8|15|0.2210090160369873
(3000, 784)|(784, 256)|15|8|16|0.20993471145629883
(3000, 784)|(784, 256)|16|1|2|0.289945125579834
(3000, 784)|(784, 256)|16|1|3|0.29094791412353516
(3000, 784)|(784, 256)|16|1|4|0.2572767734527588
(3000, 784)|(784, 256)|16|1|5|0.2657129764556885
(3000, 784)|(784, 256)|16|1|6|0.233673095703125
(3000, 784)|(784, 256)|16|1|7|0.30334901809692383
(3000, 784)|(784, 256)|16|1|8|0.31676578521728516
(3000, 784)|(784, 256)|16|1|9|0.2806999683380127
(3000, 784)|(784, 256)|16|1|10|0.2599339485168457
(3000, 784)|(784, 256)|16|1|11|0.29774904251098633
(3000, 784)|(784, 256)|16|1|12|0.3977169990539551
(3000, 784)|(784, 256)|16|1|13|0.29555606842041016
(3000, 784)|(784, 256)|16|1|14|0.28113603591918945
(3000, 784)|(784, 256)|16|1|15|0.15685367584228516
(3000, 784)|(784, 256)|16|1|16|0.31739282608032227
(3000, 784)|(784, 256)|16|2|3|0.3889131546020508
(3000, 784)|(784, 256)|16|2|4|0.12938308715820312
(3000, 784)|(784, 256)|16|2|5|0.21478986740112305
(3000, 784)|(784, 256)|16|2|6|0.26009130477905273
(3000, 784)|(784, 256)|16|2|7|0.28819799423217773
(3000, 784)|(784, 256)|16|2|8|0.24230575561523438
(3000, 784)|(784, 256)|16|2|9|0.26905012130737305
(3000, 784)|(784, 256)|16|2|10|0.3232557773590088
(3000, 784)|(784, 256)|16|2|11|0.3102147579193115
(3000, 784)|(784, 256)|16|2|12|0.19462013244628906
(3000, 784)|(784, 256)|16|2|13|0.2330930233001709
(3000, 784)|(784, 256)|16|2|14|0.1273510456085205
(3000, 784)|(784, 256)|16|2|15|0.22534799575805664
(3000, 784)|(784, 256)|16|2|16|0.2738637924194336
(3000, 784)|(784, 256)|16|3|4|0.3144700527191162
(3000, 784)|(784, 256)|16|3|5|0.19941401481628418
(3000, 784)|(784, 256)|16|3|6|0.204329252243042
(3000, 784)|(784, 256)|16|3|7|0.2669339179992676
(3000, 784)|(784, 256)|16|3|8|0.26812124252319336
(3000, 784)|(784, 256)|16|3|9|0.21208500862121582
(3000, 784)|(784, 256)|16|3|10|0.16259503364562988
(3000, 784)|(784, 256)|16|3|11|0.2626190185546875
(3000, 784)|(784, 256)|16|3|12|0.3027510643005371
(3000, 784)|(784, 256)|16|3|13|0.2929079532623291
(3000, 784)|(784, 256)|16|3|14|0.2438201904296875
(3000, 784)|(784, 256)|16|3|15|0.36111903190612793
(3000, 784)|(784, 256)|16|3|16|0.28682804107666016
(3000, 784)|(784, 256)|16|4|5|0.2483057975769043
(3000, 784)|(784, 256)|16|4|6|0.2755241394042969
(3000, 784)|(784, 256)|16|4|7|0.21431994438171387
(3000, 784)|(784, 256)|16|4|8|0.230942964553833
(3000, 784)|(784, 256)|16|4|9|0.3292989730834961
(3000, 784)|(784, 256)|16|4|10|0.23462200164794922
(3000, 784)|(784, 256)|16|4|11|0.15994811058044434
(3000, 784)|(784, 256)|16|4|12|0.2697417736053467
(3000, 784)|(784, 256)|16|4|13|0.17715692520141602
(3000, 784)|(784, 256)|16|4|14|0.19480013847351074
(3000, 784)|(784, 256)|16|4|15|0.23091578483581543
(3000, 784)|(784, 256)|16|4|16|0.1988086700439453
(3000, 784)|(784, 256)|16|5|6|0.1993248462677002
(3000, 784)|(784, 256)|16|5|7|0.273608922958374
(3000, 784)|(784, 256)|16|5|8|0.2601640224456787
(3000, 784)|(784, 256)|16|5|9|0.26366281509399414
(3000, 784)|(784, 256)|16|5|10|0.2873680591583252
(3000, 784)|(784, 256)|16|5|11|0.24249505996704102
(3000, 784)|(784, 256)|16|5|12|0.11319303512573242
(3000, 784)|(784, 256)|16|5|13|0.3640010356903076
(3000, 784)|(784, 256)|16|5|14|0.25399088859558105
(3000, 784)|(784, 256)|16|5|15|0.2520730495452881
(3000, 784)|(784, 256)|16|5|16|0.26766228675842285
(3000, 784)|(784, 256)|16|6|7|0.2406308650970459
(3000, 784)|(784, 256)|16|6|8|0.2454080581665039
(3000, 784)|(784, 256)|16|6|9|0.20799994468688965
(3000, 784)|(784, 256)|16|6|10|0.2866218090057373
(3000, 784)|(784, 256)|16|6|11|0.291290283203125
(3000, 784)|(784, 256)|16|6|12|0.22426795959472656
(3000, 784)|(784, 256)|16|6|13|0.5192480087280273
(3000, 784)|(784, 256)|16|6|14|0.28816723823547363
(3000, 784)|(784, 256)|16|6|15|0.20288896560668945
(3000, 784)|(784, 256)|16|6|16|0.3821239471435547
(3000, 784)|(784, 256)|16|7|8|0.248701810836792
(3000, 784)|(784, 256)|16|7|9|0.3031618595123291
(3000, 784)|(784, 256)|16|7|10|0.23872733116149902
(3000, 784)|(784, 256)|16|7|11|0.30263829231262207
(3000, 784)|(784, 256)|16|7|12|0.2727532386779785
(3000, 784)|(784, 256)|16|7|13|0.3024778366088867
(3000, 784)|(784, 256)|16|7|14|0.243880033493042
(3000, 784)|(784, 256)|16|7|15|0.301379919052124
(3000, 784)|(784, 256)|16|7|16|0.2914090156555176
(3000, 784)|(784, 256)|16|8|9|0.3532981872558594
(3000, 784)|(784, 256)|16|8|10|0.23841571807861328
(3000, 784)|(784, 256)|16|8|11|0.2841610908508301
(3000, 784)|(784, 256)|16|8|12|0.24055194854736328
(3000, 784)|(784, 256)|16|8|13|0.27774691581726074
(3000, 784)|(784, 256)|16|8|14|0.15724492073059082
(3000, 784)|(784, 256)|16|8|15|0.1969470977783203
(3000, 784)|(784, 256)|16|8|16|0.23824071884155273
