shapeA|shapeB|x_f|y_f|k_f|time_taken
(1000, 784)|(784, 256)|15|2|3|0.33191800117492676
(1000, 784)|(784, 256)|15|2|4|0.35370802879333496
(1000, 784)|(784, 256)|15|2|5|0.312114953994751
(1000, 784)|(784, 256)|15|2|6|0.3744931221008301
(1000, 784)|(784, 256)|15|2|7|0.3726327419281006
(1000, 784)|(784, 256)|15|2|8|0.3510451316833496
(1000, 784)|(784, 256)|15|2|9|0.39557313919067383
(1000, 784)|(784, 256)|15|2|10|0.42836594581604004
(1000, 784)|(784, 256)|15|2|11|0.329730749130249
(1000, 784)|(784, 256)|15|2|12|0.33962392807006836
(1000, 784)|(784, 256)|15|2|13|0.3823680877685547
(1000, 784)|(784, 256)|15|2|14|0.29025888442993164
(1000, 784)|(784, 256)|15|2|15|0.29466986656188965
(1000, 784)|(784, 256)|15|2|16|0.268157958984375
(1000, 784)|(784, 256)|15|3|4|0.3438429832458496
(1000, 784)|(784, 256)|15|3|5|0.319443941116333
(1000, 784)|(784, 256)|15|3|6|0.6630899906158447
(1000, 784)|(784, 256)|15|3|7|0.3007032871246338
(1000, 784)|(784, 256)|15|3|8|0.4201967716217041
(1000, 784)|(784, 256)|15|3|9|0.28589487075805664
(1000, 784)|(784, 256)|15|3|10|0.28256893157958984
(1000, 784)|(784, 256)|15|3|11|0.25186896324157715
(1000, 784)|(784, 256)|15|3|12|0.30386877059936523
(1000, 784)|(784, 256)|15|3|13|0.24664688110351562
(1000, 784)|(784, 256)|15|3|14|0.3574249744415283
(1000, 784)|(784, 256)|15|3|15|0.25466394424438477
(1000, 784)|(784, 256)|15|3|16|0.32071566581726074
(1000, 784)|(784, 256)|15|4|5|0.3263421058654785
(1000, 784)|(784, 256)|15|4|6|0.35895299911499023
(1000, 784)|(784, 256)|15|4|7|0.4007298946380615
(1000, 784)|(784, 256)|15|4|8|0.34794092178344727
(1000, 784)|(784, 256)|15|4|9|0.399838924407959
(1000, 784)|(784, 256)|15|4|10|0.3950920104980469
(1000, 784)|(784, 256)|15|4|11|0.27230310440063477
(1000, 784)|(784, 256)|15|4|12|0.3310079574584961
(1000, 784)|(784, 256)|15|4|13|0.29572296142578125
(1000, 784)|(784, 256)|15|4|14|0.34929490089416504
(1000, 784)|(784, 256)|15|4|15|0.3502209186553955
(1000, 784)|(784, 256)|15|4|16|0.33770179748535156
(1000, 784)|(784, 256)|15|5|6|0.2965660095214844
(1000, 784)|(784, 256)|15|5|7|0.33460402488708496
(1000, 784)|(784, 256)|15|5|8|0.2538001537322998
(1000, 784)|(784, 256)|15|5|9|0.3607981204986572
(1000, 784)|(784, 256)|15|5|10|0.31429314613342285
(1000, 784)|(784, 256)|15|5|11|0.3116898536682129
(1000, 784)|(784, 256)|15|5|12|0.3738842010498047
(1000, 784)|(784, 256)|15|5|13|0.2518332004547119
(1000, 784)|(784, 256)|15|5|14|0.3758809566497803
(1000, 784)|(784, 256)|15|5|15|0.2977781295776367
(1000, 784)|(784, 256)|15|5|16|0.2749950885772705
(1000, 784)|(784, 256)|15|6|7|0.32232093811035156
(1000, 784)|(784, 256)|15|6|8|0.340317964553833
(1000, 784)|(784, 256)|15|6|9|0.3335418701171875
(1000, 784)|(784, 256)|15|6|10|0.29488205909729004
(1000, 784)|(784, 256)|15|6|11|0.32877683639526367
(1000, 784)|(784, 256)|15|6|12|0.4093801975250244
(1000, 784)|(784, 256)|15|6|13|0.35883021354675293
(1000, 784)|(784, 256)|15|6|14|0.3207080364227295
(1000, 784)|(784, 256)|15|6|15|0.35125017166137695
(1000, 784)|(784, 256)|15|6|16|0.2805178165435791
(1000, 784)|(784, 256)|15|7|8|0.33481597900390625
(1000, 784)|(784, 256)|15|7|9|0.3293440341949463
(1000, 784)|(784, 256)|15|7|10|0.2979269027709961
(1000, 784)|(784, 256)|15|7|11|0.3859550952911377
(1000, 784)|(784, 256)|15|7|12|0.37963080406188965
(1000, 784)|(784, 256)|15|7|13|0.3758351802825928
(1000, 784)|(784, 256)|15|7|14|0.367372989654541
(1000, 784)|(784, 256)|15|7|15|0.36913609504699707
(1000, 784)|(784, 256)|15|7|16|0.3364288806915283
(1000, 784)|(784, 256)|15|8|9|0.3009920120239258
(1000, 784)|(784, 256)|15|8|10|0.31484293937683105
(1000, 784)|(784, 256)|15|8|11|0.3019390106201172
(1000, 784)|(784, 256)|15|8|12|0.3435940742492676
(1000, 784)|(784, 256)|15|8|13|0.3553740978240967
(1000, 784)|(784, 256)|15|8|14|0.3711698055267334
(1000, 784)|(784, 256)|15|8|15|0.37890195846557617
(1000, 784)|(784, 256)|15|8|16|0.31772685050964355
(1000, 784)|(784, 256)|16|1|2|0.34275293350219727
(1000, 784)|(784, 256)|16|1|3|0.31542468070983887
(1000, 784)|(784, 256)|16|1|4|0.3413269519805908
(1000, 784)|(784, 256)|16|1|5|0.3332970142364502
(1000, 784)|(784, 256)|16|1|6|0.33597803115844727
(1000, 784)|(784, 256)|16|1|7|0.37839269638061523
(1000, 784)|(784, 256)|16|1|8|0.3110642433166504
(1000, 784)|(784, 256)|16|1|9|0.40924572944641113
(1000, 784)|(784, 256)|16|1|10|0.3813300132751465
(1000, 784)|(784, 256)|16|1|11|0.445009708404541
(1000, 784)|(784, 256)|16|1|12|0.46176719665527344
(1000, 784)|(784, 256)|16|1|13|0.32197093963623047
(1000, 784)|(784, 256)|16|1|14|0.3635139465332031
(1000, 784)|(784, 256)|16|1|15|0.3448069095611572
(1000, 784)|(784, 256)|16|1|16|0.33139991760253906
(1000, 784)|(784, 256)|16|2|3|0.2857799530029297
(1000, 784)|(784, 256)|16|2|4|0.3493828773498535
(1000, 784)|(784, 256)|16|2|5|0.32257723808288574
(1000, 784)|(784, 256)|16|2|6|0.3262028694152832
(1000, 784)|(784, 256)|16|2|7|0.3696761131286621
(1000, 784)|(784, 256)|16|2|8|0.32470107078552246
(1000, 784)|(784, 256)|16|2|9|0.3635900020599365
(1000, 784)|(784, 256)|16|2|10|0.4343600273132324
(1000, 784)|(784, 256)|16|2|11|0.3648679256439209
(1000, 784)|(784, 256)|16|2|12|0.36699581146240234
(1000, 784)|(784, 256)|16|2|13|0.31918787956237793
(1000, 784)|(784, 256)|16|2|14|0.2970280647277832
(1000, 784)|(784, 256)|16|2|15|0.3376040458679199
(1000, 784)|(784, 256)|16|2|16|0.28087615966796875
(1000, 784)|(784, 256)|16|3|4|0.37044215202331543
(1000, 784)|(784, 256)|16|3|5|0.2915530204772949
(1000, 784)|(784, 256)|16|3|6|0.27967381477355957
(1000, 784)|(784, 256)|16|3|7|0.2380061149597168
(1000, 784)|(784, 256)|16|3|8|0.289409875869751
(1000, 784)|(784, 256)|16|3|9|0.35970401763916016
(1000, 784)|(784, 256)|16|3|10|0.3988220691680908
(1000, 784)|(784, 256)|16|3|11|0.2467942237854004
(1000, 784)|(784, 256)|16|3|12|0.24024295806884766
(1000, 784)|(784, 256)|16|3|13|0.3025798797607422
(1000, 784)|(784, 256)|16|3|14|0.2497391700744629
(1000, 784)|(784, 256)|16|3|15|0.3439328670501709
(1000, 784)|(784, 256)|16|3|16|0.38153982162475586
(1000, 784)|(784, 256)|16|4|5|0.3361477851867676
(1000, 784)|(784, 256)|16|4|6|0.4337959289550781
(1000, 784)|(784, 256)|16|4|7|0.43642115592956543
(1000, 784)|(784, 256)|16|4|8|0.3565068244934082
(1000, 784)|(784, 256)|16|4|9|0.4344482421875
(1000, 784)|(784, 256)|16|4|10|0.4440610408782959
(1000, 784)|(784, 256)|16|4|11|0.37667012214660645
(1000, 784)|(784, 256)|16|4|12|0.349257230758667
(1000, 784)|(784, 256)|16|4|13|0.27066802978515625
(1000, 784)|(784, 256)|16|4|14|0.3178412914276123
(1000, 784)|(784, 256)|16|4|15|0.33960700035095215
(1000, 784)|(784, 256)|16|4|16|0.36534690856933594
(1000, 784)|(784, 256)|16|5|6|0.2782938480377197
(1000, 784)|(784, 256)|16|5|7|0.36859798431396484
(1000, 784)|(784, 256)|16|5|8|0.2816429138183594
(1000, 784)|(784, 256)|16|5|9|0.35762500762939453
(1000, 784)|(784, 256)|16|5|10|0.2718391418457031
(1000, 784)|(784, 256)|16|5|11|0.283250093460083
(1000, 784)|(784, 256)|16|5|12|0.29723095893859863
(1000, 784)|(784, 256)|16|5|13|0.3854408264160156
(1000, 784)|(784, 256)|16|5|14|0.2698988914489746
(1000, 784)|(784, 256)|16|5|15|0.2928450107574463
(1000, 784)|(784, 256)|16|5|16|0.24068903923034668
(1000, 784)|(784, 256)|16|6|7|0.28199124336242676
(1000, 784)|(784, 256)|16|6|8|0.24719905853271484
(1000, 784)|(784, 256)|16|6|9|0.2720069885253906
(1000, 784)|(784, 256)|16|6|10|0.30728793144226074
(1000, 784)|(784, 256)|16|6|11|0.3286149501800537
(1000, 784)|(784, 256)|16|6|12|0.3066730499267578
(1000, 784)|(784, 256)|16|6|13|0.3789398670196533
(1000, 784)|(784, 256)|16|6|14|0.31500697135925293
(1000, 784)|(784, 256)|16|6|15|0.30794191360473633
(1000, 784)|(784, 256)|16|6|16|0.3539450168609619
(1000, 784)|(784, 256)|16|7|8|0.28464603424072266
(1000, 784)|(784, 256)|16|7|9|0.2925271987915039
(1000, 784)|(784, 256)|16|7|10|0.30167603492736816
(1000, 784)|(784, 256)|16|7|11|0.33237195014953613
(1000, 784)|(784, 256)|16|7|12|0.2962338924407959
(1000, 784)|(784, 256)|16|7|13|0.31093811988830566
(1000, 784)|(784, 256)|16|7|14|0.35238099098205566
(1000, 784)|(784, 256)|16|7|15|0.36468982696533203
(1000, 784)|(784, 256)|16|7|16|0.339677095413208
(1000, 784)|(784, 256)|16|8|9|0.30106210708618164
(1000, 784)|(784, 256)|16|8|10|0.34048986434936523
(1000, 784)|(784, 256)|16|8|11|0.3201100826263428
(1000, 784)|(784, 256)|16|8|12|0.3039133548736572
(1000, 784)|(784, 256)|16|8|13|0.33729004859924316
(1000, 784)|(784, 256)|16|8|14|0.3216218948364258
(1000, 784)|(784, 256)|16|8|15|0.33466196060180664
(1000, 784)|(784, 256)|16|8|16|0.2966940402984619
